"","CID","PROD_TYPE","PROD_MOD","PROD_MOD2","CITY","CITY2","AGE","GEN","INCOME","LOAN","NUM_FREE_VIS","NUM_PAID_VIS","FREE_AV_US","PAID_AV_US","PAID_AV_TIME","PAID_AV_FD","NUM_OVRCH","VISIT3","VISTIME_23"
"14871","ABC14871","SC","SC1","0","HYD","3","36","0","14.55","0","3","1","2335.48","8946.93","205","6.2","0",NA,NA
"14872","ABC14872","SB","SB3","8","CHE","4","35","1","4.57","1","1","0","5088.08",NA,NA,NA,NA,NA,NA
"14873","ABC14873","SB","SB5","5","HYD","3","41","1","9.21","1","3","1","1750.05","8370.28","325","6.6","0",NA,NA
"14874","ABC14874","SC","SC4","3","KOL","5","34","1","3.08","0","3","1","1229.38","8441.09","252","7.5","0",NA,NA
"14875","ABC14875","SB","SB5","5","KOL","5","39","1","14.34","0","2","0","3461.54",NA,NA,NA,NA,NA,NA
"14876","ABC14876","SC","SC3","2","KOL","5","38","0","13.8","0","3","0","1397.99",NA,NA,NA,NA,NA,NA
"14877","ABC14877","SC","SC3","2","KOL","5","35","0","11.81","1","2","1","3251.15","7688.14","246","8.2","0",NA,NA
"14878","ABC14878","SC","SC2","1","HYD","3","48","0","18.14","1","3","0","1900.88",NA,NA,NA,NA,NA,NA
"14879","ABC14879","SB","SB2","4","KOL","5","42","0","16.81","1","3","1","2381.29","8343.4","283","7","0",NA,NA
"14880","ABC14880","SC","SC1","0","HYD","3","40","0","14.31","1","3","0","2077.4",NA,NA,NA,NA,NA,NA
"14881","ABC14881","SB","SB1","6","BNG","1","42","0","14.37","1","1","0","5809.96",NA,NA,NA,NA,NA,NA
"14882","ABC14882","SB","SB3","8","CHE","4","39","0","17.66","0","3","1","1883.3","7297.29","209","8.6","0",NA,NA
"14883","ABC14883","SB","SB2","4","MUM","0","47","0","17.78","0","2","1","3120","7142.9","233","8.3","1",NA,NA
"14884","ABC14884","SB","SB4","7","HYD","3","37","1","6.26","1","3","1","1662.82","7367.6","302","6.4","1",NA,NA
"14885","ABC14885","SB","SB4","7","DEL","2","49","0","19.37","1","3","1","1718.14","8042.28","255","6.1","0",NA,NA
"14886","ABC14886","SB","SB4","7","KOL","5","41","0","11.3","0","2","0","4576.99",NA,NA,NA,NA,NA,NA
"14887","ABC14887","SB","SB5","5","HYD","3","42","1","6.33","0","3","1","1939.08","8294.51","256","7.6","0",NA,NA
"14888","ABC14888","SC","SC4","3","DEL","2","41","1","7.72","1","3","1","1973.12","7150.79","260","6.8","0",NA,NA
"14889","ABC14889","SC","SC2","1","HYD","3","50","0","18.57","0","2","1","3239.5","9336.04","260","7.2","0",NA,NA
"14890","ABC14890","SC","SC4","3","MUM","0","38","0","17.62","1","2","1","3060.43","7720.66","255","7.6","0",NA,NA
"14891","ABC14891","SB","SB4","7","BNG","1","43","0","14.19","1","2","1","4177.03","10822.17","230","7.1","0",NA,NA
"14892","ABC14892","SB","SB1","6","HYD","3","38","0","18.93","1","3","1","2003.74","6969.87","211","6.2","0",NA,NA
"14893","ABC14893","SB","SB3","8","HYD","3","46","0","15.27","0","2","1","4195.18","9718.28","274","7.7","0",NA,NA
"14894","ABC14894","SC","SC4","3","HYD","3","37","0","13.86","0","2","0","3238.83",NA,NA,NA,NA,NA,NA
"14895","ABC14895","SC","SC3","2","MUM","0","41","0","11.65","1","3","0","2973.76",NA,NA,NA,NA,NA,NA
"14896","ABC14896","SC","SC3","2","BNG","1","41","0","10.36","0","3","1","1912.22","9759.66","336","7","0",NA,NA
"14897","ABC14897","SB","SB2","4","HYD","3","44","0","17.48","1","3","1","1617.47","7479.89","243","6.9","0",NA,NA
"14898","ABC14898","SB","SB3","8","CHE","4","38","0","9.57","1","2","1","3018.94","8060.92","172","6","0",NA,NA
"14899","ABC14899","SB","SB1","6","KOL","5","37","0","8.27","0","3","1","2108.42","6737.49","213","8.1","0",NA,NA
"14900","ABC14900","SC","SC1","0","CHE","4","35","0","10.94","1","2","1","4528.17","9179.15","254","4.8","0",NA,NA
"14901","ABC14901","SB","SB1","6","DEL","2","29","1","2.54","1","3","2","2032.8","2846.15","188","7.7","0","0",NA
"14902","ABC14902","SC","SC3","2","KOL","5","41","0","14.32","0","3","2","2647.23","3532.51","205","8","0","0",NA
"14903","ABC14903","SC","SC2","1","HYD","3","38","0","16.11","1","3","1","1781.11","8693.95","262","7","0",NA,NA
"14904","ABC14904","SB","SB1","6","MUM","0","37","0","15.18","0","2","1","3418.63","8709.47","321","5.9","0",NA,NA
"14905","ABC14905","SC","SC3","2","MUM","0","48","0","23.25","0","3","1","1365.21","9381.01","200","6.3","0",NA,NA
"14906","ABC14906","SC","SC2","1","KOL","5","37","0","14.67","1","3","0","1983.47",NA,NA,NA,NA,NA,NA
"14907","ABC14907","SC","SC1","0","MUM","0","39","0","17.71","1","2","2","4490.48","3320.68","185","6.8","0","0",NA
"14908","ABC14908","SB","SB1","6","DEL","2","38","0","11.99","0","3","0","1613.46",NA,NA,NA,NA,NA,NA
"14909","ABC14909","SB","SB3","8","BNG","1","40","1","11.54","0","3","2","1393.64","2980.01","145","8.4","1","0",NA
"14910","ABC14910","SB","SB3","8","KOL","5","40","0","18.35","0","3","0","1993.45",NA,NA,NA,NA,NA,NA
"14911","ABC14911","SC","SC3","2","CHE","4","43","0","18.92","0","3","0","2410.62",NA,NA,NA,NA,NA,NA
"14912","ABC14912","SB","SB2","4","DEL","2","38","1","8.43","0","3","2","1941.37","3062.79","168","7.2","0","0",NA
"14913","ABC14913","SC","SC4","3","KOL","5","45","0","15.52","1","3","1","2387.08","7699.09","263","7.4","0",NA,NA
"14914","ABC14914","SC","SC1","0","KOL","5","40","0","16.91","1","3","0","1134.72",NA,NA,NA,NA,NA,NA
"14915","ABC14915","SB","SB3","8","DEL","2","43","0","14.36","0","2","0","3735.78",NA,NA,NA,NA,NA,NA
"14916","ABC14916","SC","SC2","1","KOL","5","43","0","12.71","1","2","2","4004.91","2416.8","198","5","1","0",NA
"14917","ABC14917","SC","SC1","0","KOL","5","35","0","15.13","0","3","1","1861.83","9249.26","265","5.9","0",NA,NA
"14918","ABC14918","SC","SC3","2","MUM","0","48","1","12.52","1","3","1","2158.25","8287.24","258","6","2",NA,NA
"14919","ABC14919","SB","SB3","8","HYD","3","32","0","9.98","0","3","1","1297.1","9001.45","243","7.1","0",NA,NA
"14920","ABC14920","SC","SC3","2","KOL","5","36","0","17.97","1","3","2","2290.16","2919.82","138","7.4","0","0",NA
"14921","ABC14921","SB","SB3","8","MUM","0","39","1","5.46","1","2","2","3305.63","2695.78","176","6.4","0","0",NA
"14922","ABC14922","SB","SB3","8","BNG","1","31","0","10.98","1","3","1","2182.71","9204.3","255","8.1","0",NA,NA
"14923","ABC14923","SB","SB4","7","HYD","3","37","0","14.85","1","3","1","1027.6","6607.15","277","8.2","1",NA,NA
"14924","ABC14924","SB","SB1","6","CHE","4","40","0","10.82","1","2","2","3500.06","2847.68","171","6.3","0","0",NA
"14925","ABC14925","SC","SC4","3","MUM","0","45","0","17.17","0","3","2","1301.69","2990.28","171","7.3","0","0",NA
"14926","ABC14926","SC","SC4","3","DEL","2","40","0","18.52","0","3","1","1999.52","8263.2","264","7.4","0",NA,NA
"14927","ABC14927","SC","SC1","0","HYD","3","47","0","17.2","1","3","1","1756.46","7670.75","322","7.4","0",NA,NA
"14928","ABC14928","SC","SC4","3","MUM","0","31","0","3.98","1","3","0","2499.2",NA,NA,NA,NA,NA,NA
"14929","ABC14929","SC","SC1","0","HYD","3","46","1","10.14","0","2","1","3668.81","9034.93","268","6.7","1",NA,NA
"14930","ABC14930","SC","SC1","0","KOL","5","46","0","22.39","0","3","1","1330.02","6621.12","284","6.9","0",NA,NA
"14931","ABC14931","SB","SB4","7","HYD","3","47","1","12.25","1","1","0","3883.04",NA,NA,NA,NA,NA,NA
"14932","ABC14932","SB","SB4","7","DEL","2","40","1","6.81","1","3","2","2459.99","3861.39","215","7.2","0","0",NA
"14933","ABC14933","SB","SB3","8","CHE","4","52","1","13.21","1","3","0","2129.24",NA,NA,NA,NA,NA,NA
"14934","ABC14934","SC","SC4","3","BNG","1","38","0","11.53","0","2","0","5058.77",NA,NA,NA,NA,NA,NA
"14935","ABC14935","SB","SB2","4","KOL","5","33","1","6.17","0","3","1","1580.31","7110.56","278","6.8","1",NA,NA
"14936","ABC14936","SC","SC4","3","MUM","0","40","0","15.63","1","2","1","3763.01","7315.61","203","7.1","0",NA,NA
"14937","ABC14937","SB","SB1","6","DEL","2","40","0","18.77","1","3","1","1659.94","7243.28","289","8.7","0",NA,NA
"14938","ABC14938","SC","SC1","0","HYD","3","47","0","22","0","3","1","1479.91","7535.32","342","5.8","0",NA,NA
"14939","ABC14939","SC","SC3","2","DEL","2","36","0","16","1","3","1","1349.88","9360.94","301","6.1","1",NA,NA
"14940","ABC14940","SC","SC3","2","HYD","3","53","0","24.11","0","3","1","2000.72","7095.62","281","7.7","0",NA,NA
"14941","ABC14941","SB","SB3","8","KOL","5","33","0","11","1","2","2","4874.32","2617.5","168","5.8","0","0",NA
"14942","ABC14942","SB","SB5","5","KOL","5","43","1","12.04","0","2","2","3580.86","3009.06","165","6.4","1","0",NA
"14943","ABC14943","SC","SC2","1","CHE","4","50","1","17.66","1","3","0","2032.83",NA,NA,NA,NA,NA,NA
"14944","ABC14944","SC","SC3","2","MUM","0","35","0","12.88","1","2","1","5017.45","9414.92","336","7.5","0",NA,NA
"14945","ABC14945","SC","SC4","3","HYD","3","39","1","11.97","1","3","1","2089.53","7254.51","291","6.9","0",NA,NA
"14946","ABC14946","SC","SC3","2","CHE","4","39","0","12.88","0","3","2","2526.53","2954.06","171","5.2","1","0",NA
"14947","ABC14947","SB","SB2","4","BNG","1","47","1","13.27","1","2","2","5449.08","2850.19","172","6.4","0","0",NA
"14948","ABC14948","SB","SB5","5","CHE","4","46","0","18.21","0","2","1","4490.72","6071.36","263","7.9","0",NA,NA
"14949","ABC14949","SC","SC1","0","MUM","0","45","0","15.18","0","3","1","1968.97","10119.2","301","7","0",NA,NA
"14950","ABC14950","SB","SB4","7","MUM","0","37","1","1.9","1","2","1","3915.74","8876.85","267","7.9","0",NA,NA
"14951","ABC14951","SB","SB3","8","BNG","1","46","1","13.17","0","3","1","2906.94","7461.51","250","8.6","0",NA,NA
"14952","ABC14952","SC","SC2","1","KOL","5","48","0","24.25","0","1","2","4644.69","3064.6","159","6.7","0","0",NA
"14953","ABC14953","SB","SB4","7","BNG","1","41","0","13.76","1","3","2","2156.96","3313.77","190","7.6","0","0",NA
"14954","ABC14954","SC","SC4","3","DEL","2","36","0","7.27","0","3","0","2051.6",NA,NA,NA,NA,NA,NA
"14955","ABC14955","SC","SC3","2","CHE","4","39","0","16.02","0","3","1","2051.14","7576.35","277","5.7","0",NA,NA
"14956","ABC14956","SC","SC1","0","BNG","1","42","0","16.64","1","3","1","1675.63","7824.56","248","9.1","0",NA,NA
"14957","ABC14957","SB","SB2","4","HYD","3","40","0","14.08","1","2","1","3691.13","7243.41","242","6.6","0",NA,NA
"14958","ABC14958","SB","SB3","8","DEL","2","48","0","21.04","0","3","1","1289","8724.28","329","7.1","0",NA,NA
"14959","ABC14959","SB","SB3","8","CHE","4","40","0","13.46","0","3","1","1293.69","9679.66","249","6.5","0",NA,NA
"14960","ABC14960","SC","SC4","3","HYD","3","42","0","17.46","0","2","0","4632.89",NA,NA,NA,NA,NA,NA
"14961","ABC14961","SC","SC3","2","HYD","3","40","1","7.33","1","3","2","1190.7","3603.54","198","4.7","0","1","340"
"14962","ABC14962","SB","SB1","6","CHE","4","40","1","12.67","0","2","1","3722.08","6015.36","261","6.1","0",NA,NA
"14963","ABC14963","SC","SC3","2","DEL","2","37","0","7.75","0","1","0","4844.01",NA,NA,NA,NA,NA,NA
"14964","ABC14964","SB","SB5","5","CHE","4","46","0","14.24","1","3","2","1425.83","3187.26","184","9.3","0","0",NA
"14965","ABC14965","SC","SC1","0","MUM","0","41","1","12.09","1","1","1","3021.53","8421","236","6.4","0",NA,NA
"14966","ABC14966","SB","SB3","8","BNG","1","38","1","12.72","0","3","1","2679.57","5713.84","238","6.4","0",NA,NA
"14967","ABC14967","SC","SC1","0","MUM","0","36","0","16.14","0","3","0","2192.76",NA,NA,NA,NA,NA,NA
"14968","ABC14968","SC","SC2","1","MUM","0","44","0","17.52","1","2","1","4583.8","7736.36","332","8.3","0",NA,NA
"14969","ABC14969","SC","SC3","2","DEL","2","44","1","14.89","1","3","1","1592.74","7932.95","210","5.2","0",NA,NA
"14970","ABC14970","SC","SC1","0","MUM","0","41","0","18.16","0","2","1","3969.27","7691.68","267","7.9","0",NA,NA
"14971","ABC14971","SC","SC4","3","BNG","1","39","1","11.24","1","3","1","2678.06","8062.07","244","5.9","0",NA,NA
"14972","ABC14972","SB","SB2","4","CHE","4","42","0","15.87","1","3","2","2131.19","2901.52","173","7.1","0","0",NA
"14973","ABC14973","SB","SB5","5","CHE","4","45","0","19.58","1","1","0","5648.9",NA,NA,NA,NA,NA,NA
"14974","ABC14974","SC","SC2","1","HYD","3","34","0","11.96","0","1","1","4380.23","8989.06","271","6.6","0",NA,NA
"14975","ABC14975","SC","SC4","3","KOL","5","44","1","16.48","0","3","2","2098.77","2696.62","171","7.2","0","0",NA
"14976","ABC14976","SB","SB4","7","CHE","4","46","1","17.8","1","3","1","2279.26","7821.03","221","5.4","0",NA,NA
"14977","ABC14977","SC","SC1","0","KOL","5","34","0","13.82","1","3","0","2395.45",NA,NA,NA,NA,NA,NA
"14978","ABC14978","SB","SB2","4","MUM","0","41","0","17.54","0","2","1","3299.06","8975.28","259","7.5","0",NA,NA
"14979","ABC14979","SB","SB1","6","HYD","3","44","1","9.51","0","3","2","2204.86","2449.02","176","4.9","0","1","361"
"14980","ABC14980","SB","SB5","5","BNG","1","51","1","14.08","1","3","0","2321.1",NA,NA,NA,NA,NA,NA
"14981","ABC14981","SB","SB3","8","CHE","4","44","0","18.26","1","2","1","4440.29","9126.12","228","8.9","0",NA,NA
"14982","ABC14982","SB","SB3","8","DEL","2","53","1","18.27","0","3","2","1528.79","2978.18","165","5.8","1","0",NA
"14983","ABC14983","SC","SC4","3","HYD","3","44","0","18.32","0","3","1","2020.36","7866.59","262","6.9","2",NA,NA
"14984","ABC14984","SC","SC2","1","MUM","0","49","0","27.16","0","3","1","1508.45","6825.76","226","6.7","0",NA,NA
"14985","ABC14985","SC","SC2","1","KOL","5","36","0","8.46","1","2","2","3879.61","3537.41","170","6.3","0","0",NA
"14986","ABC14986","SC","SC3","2","BNG","1","45","1","13.54","0","3","1","1838.43","9013.64","266","6.3","0",NA,NA
"14987","ABC14987","SC","SC3","2","CHE","4","40","0","16.02","0","3","1","2043.04","6627.72","294","6.2","0",NA,NA
"14988","ABC14988","SC","SC4","3","DEL","2","40","1","6.5","1","3","1","1881.15","8150.59","276","6.7","0",NA,NA
"14989","ABC14989","SC","SC4","3","DEL","2","42","0","13.22","0","1","2","6797.95","3324.16","194","8.4","1","0",NA
"14990","ABC14990","SC","SC3","2","DEL","2","37","0","9.48","1","3","0","2598.68",NA,NA,NA,NA,NA,NA
"14991","ABC14991","SC","SC4","3","BNG","1","33","1","2.45","1","3","0","1780.35",NA,NA,NA,NA,NA,NA
"14992","ABC14992","SC","SC3","2","BNG","1","45","0","15.54","0","0","1",NA,"7756.57","298","8.7","0",NA,NA
"14993","ABC14993","SC","SC2","1","KOL","5","40","0","13.15","1","3","2","2315.33","3008.58","198","8","0","0",NA
"14994","ABC14994","SB","SB2","4","DEL","2","40","0","13.1","1","3","1","1621.12","9340.53","231","6","0",NA,NA
"14995","ABC14995","SC","SC3","2","CHE","4","38","1","7.55","0","3","1","1896.03","9412","350","6.8","0",NA,NA
"14996","ABC14996","SB","SB4","7","HYD","3","27","0","2.93","1","3","1","1741.46","7696.35","309","7.7","0",NA,NA
"14997","ABC14997","SC","SC2","1","DEL","2","42","0","17.48","1","2","1","3313.43","8782.18","256","5.6","0",NA,NA
"14998","ABC14998","SC","SC4","3","KOL","5","47","0","15.21","0","2","1","3927.37","8122.33","256","6","0",NA,NA
"14999","ABC14999","SC","SC3","2","KOL","5","44","0","20.73","0","3","2","2125.48","3546.52","186","8","1","0",NA
"15000","ABC15000","SC","SC2","1","DEL","2","37","0","10.37","1","3","2","1911.66","3668.59","165","5.2","1","0",NA
"15001","ABC15001","SB","SB3","8","BNG","1","41","0","17.82","0","3","1","1619.85","7747","239","6","0",NA,NA
"15002","ABC15002","SB","SB1","6","BNG","1","36","1","8.87","0","3","1","1680.58","7909.61","309","6.6","0",NA,NA
"15003","ABC15003","SC","SC2","1","MUM","0","46","0","11.67","0","3","2","1959.85","2394.9","171","5.1","0","0",NA
"15004","ABC15004","SB","SB2","4","BNG","1","37","1","8.92","1","3","2","1215.66","3144.58","163","8.3","0","1","361"
"15005","ABC15005","SC","SC3","2","CHE","4","53","0","25.57","0","2","1","4574.87","8781.29","255","6.8","0",NA,NA
"15006","ABC15006","SC","SC2","1","KOL","5","38","0","15.92","0","2","2","3730.03","3800.04","207","8.6","0","0",NA
"15007","ABC15007","SC","SC3","2","CHE","4","49","0","17.46","0","2","1","3443.69","7827.24","221","7.4","1",NA,NA
"15008","ABC15008","SC","SC4","3","DEL","2","41","0","15.75","1","3","0","1421.32",NA,NA,NA,NA,NA,NA
"15009","ABC15009","SC","SC3","2","BNG","1","44","1","9.75","1","3","1","1835.09","7740.66","272","8","0",NA,NA
"15010","ABC15010","SC","SC3","2","MUM","0","52","0","21.48","0","2","0","3403.33",NA,NA,NA,NA,NA,NA
"15011","ABC15011","SB","SB3","8","KOL","5","40","0","13.33","0","3","2","1597.96","3553.37","184","7.2","1","1","349"
"15012","ABC15012","SB","SB3","8","MUM","0","39","0","11.25","1","3","0","1172.5",NA,NA,NA,NA,NA,NA
"15013","ABC15013","SC","SC1","0","BNG","1","37","1","5.04","0","3","0","2325.29",NA,NA,NA,NA,NA,NA
"15014","ABC15014","SB","SB1","6","DEL","2","24","1","0","0","3","1","1945.64","7170.84","272","8.9","0",NA,NA
"15015","ABC15015","SC","SC3","2","MUM","0","48","0","13.97","1","1","1","6367.07","6961.72","295","7.7","0",NA,NA
"15016","ABC15016","SB","SB2","4","DEL","2","31","0","6.96","0","3","1","2686.24","6163.59","294","5.3","0",NA,NA
"15017","ABC15017","SC","SC2","1","HYD","3","38","0","13.1","0","1","1","5471.41","10019.46","374","8.5","0",NA,NA
"15018","ABC15018","SB","SB2","4","BNG","1","36","0","3.65","1","3","1","1671.54","8619.36","294","6.6","0",NA,NA
"15019","ABC15019","SB","SB5","5","DEL","2","51","0","23.12","0","3","0","2041.94",NA,NA,NA,NA,NA,NA
"15020","ABC15020","SC","SC2","1","CHE","4","39","0","10.27","0","2","1","3819.24","8771.83","265","7.5","0",NA,NA
"15021","ABC15021","SB","SB1","6","BNG","1","42","1","11.02","1","3","1","1701.68","9039.59","320","5.4","0",NA,NA
"15022","ABC15022","SB","SB5","5","CHE","4","35","0","10.2","0","3","1","2154.35","9138.78","208","6.9","0",NA,NA
"15023","ABC15023","SC","SC1","0","CHE","4","33","1","3.14","0","3","2","1975.57","2916.38","192","7","0","0",NA
"15024","ABC15024","SB","SB4","7","CHE","4","36","1","7.34","1","2","1","4177.9","6073.7","344","5.5","0",NA,NA
"15025","ABC15025","SC","SC2","1","CHE","4","43","0","13.41","1","2","1","3457.18","8452.9","240","5.8","1",NA,NA
"15026","ABC15026","SC","SC1","0","CHE","4","42","0","15.53","0","1","2","5292.86","2389.44","147","7.3","0","0",NA
"15027","ABC15027","SB","SB2","4","CHE","4","41","0","16.91","0","3","0","1335.71",NA,NA,NA,NA,NA,NA
"15028","ABC15028","SC","SC3","2","KOL","5","45","0","15.07","0","3","1","1494.96","9480.69","248","5.9","0",NA,NA
"15029","ABC15029","SB","SB2","4","KOL","5","34","0","10.02","0","3","1","2402.08","6998.49","186","5.5","2",NA,NA
"15030","ABC15030","SB","SB2","4","BNG","1","36","0","16.44","1","2","1","3617.14","8438.86","278","7.1","1",NA,NA
"15031","ABC15031","SB","SB4","7","CHE","4","38","0","12.72","1","3","0","1774.02",NA,NA,NA,NA,NA,NA
"15032","ABC15032","SC","SC1","0","MUM","0","38","0","13.87","0","3","0","1587.02",NA,NA,NA,NA,NA,NA
"15033","ABC15033","SB","SB4","7","HYD","3","33","0","9.8","1","3","1","1687.05","8808.97","231","7.2","0",NA,NA
"15034","ABC15034","SC","SC4","3","DEL","2","40","0","14.42","1","3","1","2283.04","7181.58","277","5.9","0",NA,NA
"15035","ABC15035","SC","SC3","2","MUM","0","43","0","15.22","1","3","2","1890.38","2882.4","202","5.7","0","0",NA
"15036","ABC15036","SC","SC2","1","HYD","3","43","0","21.26","0","3","0","2116.28",NA,NA,NA,NA,NA,NA
"15037","ABC15037","SB","SB4","7","BNG","1","33","1","3.36","0","3","1","2195.9","8557.61","318","6.9","0",NA,NA
"15038","ABC15038","SC","SC4","3","CHE","4","37","0","13.73","0","3","2","2298.5","2623.88","178","6.3","0","0",NA
"15039","ABC15039","SB","SB4","7","HYD","3","36","0","2.13","0","2","1","3949.26","5766.75","308","7.1","0",NA,NA
"15040","ABC15040","SC","SC3","2","CHE","4","37","0","9.91","0","3","0","1910.04",NA,NA,NA,NA,NA,NA
"15041","ABC15041","SC","SC3","2","CHE","4","43","0","23.19","0","3","1","1450.84","6962.46","277","8","0",NA,NA
"15042","ABC15042","SB","SB3","8","BNG","1","39","0","11.37","0","3","1","1249.51","7058.8","294","5.9","0",NA,NA
"15043","ABC15043","SB","SB5","5","BNG","1","37","1","5.79","1","3","1","2623.11","7340.87","273","7.3","0",NA,NA
"15044","ABC15044","SB","SB5","5","MUM","0","45","0","18.08","1","3","0","2314.34",NA,NA,NA,NA,NA,NA
"15045","ABC15045","SC","SC4","3","HYD","3","37","0","11.64","1","1","1","5996.18","7959.64","276","6.7","1",NA,NA
"15046","ABC15046","SC","SC3","2","DEL","2","48","0","25.27","0","3","1","1963.53","8953.89","265","8","0",NA,NA
"15047","ABC15047","SB","SB2","4","CHE","4","47","0","13.88","0","2","1","4422.37","8101.3","279","9","2",NA,NA
"15048","ABC15048","SC","SC1","0","BNG","1","34","0","9.39","1","3","1","1283.19","7336.77","247","6.2","0",NA,NA
"15049","ABC15049","SC","SC1","0","DEL","2","41","0","15.41","0","3","1","1964.37","8283.52","273","7.8","1",NA,NA
"15050","ABC15050","SB","SB1","6","KOL","5","41","0","16.29","1","3","1","1600.54","8754.02","250","6","0",NA,NA
"15051","ABC15051","SB","SB2","4","DEL","2","49","0","19.49","1","2","2","4359.81","2950.19","151","6.4","0","0",NA
"15052","ABC15052","SB","SB3","8","DEL","2","49","0","16.18","0","3","1","2276.65","8801.93","255","8","1",NA,NA
"15053","ABC15053","SC","SC1","0","DEL","2","38","1","6.22","0","3","0","1505.36",NA,NA,NA,NA,NA,NA
"15054","ABC15054","SB","SB3","8","DEL","2","36","0","10.18","1","3","2","2514.39","2950.92","201","5.1","0","0",NA
"15055","ABC15055","SC","SC2","1","MUM","0","41","0","14.92","1","1","1","3703.81","7005.48","302","5.3","0",NA,NA
